,GrLivArea,SalePrice,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,Baths,Class_1.5story,Class_1story_dev,Class_2story,Class_2story_dev,Class_duplex,Class_split,Lot_Corner,Lot_CulDSac,Lot_FR,Foundation_Concrete,Foundation_Other
429,1344,82375,1,60.0,10320,0,0,0,3,3,1915,1950,0,0.0,2,2,3.0,2.0,0.0,0.0,536.0,536.0,5,0,1.0,0,3,2,3,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,0,204,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0
430,1716,171000,0,70.0,9247,1,0,0,6,6,1962,1962,0,318.0,3,3,3.0,3.0,319.0,0.0,539.0,858.0,5,1,0.0,0,4,1,3,8,7,1,4.0,2.0,3.0,2.0,490.0,3.0,3.0,1,0,84,0,0,120,0,0.0,1.5,0,0,1,0,0,0,0,0,0,0,0
431,1782,220000,0,85.0,14450,0,0,0,7,5,1979,1979,1,194.0,4,3,4.0,2.0,864.0,449.0,469.0,1782.0,3,1,0.0,0,3,1,4,6,7,1,3.0,2.0,3.0,2.0,551.0,3.0,3.0,1,467,0,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0
432,912,124000,0,0.0,8020,1,0,0,5,6,1964,1964,0,0.0,3,3,3.0,3.0,644.0,0.0,268.0,912.0,3,0,0.0,0,3,1,3,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0
433,1232,114000,1,35.0,4571,0,0,0,5,7,1910,1950,0,0.0,3,3,3.0,3.0,168.0,0.0,448.0,616.0,5,1,0.0,0,3,1,3,6,7,0,0.0,1.0,1.0,2.0,480.0,2.0,2.0,1,280,0,143,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1
434,1378,128900,1,68.0,4080,0,0,0,6,8,1935,1998,0,0.0,3,3,3.0,3.0,0.0,0.0,901.0,901.0,4,1,0.0,0,3,1,4,6,7,0,0.0,1.0,1.0,1.0,162.0,2.0,2.0,0,54,0,40,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0
435,1461,133500,0,60.0,10800,0,0,0,4,7,1949,1996,0,0.0,3,3,3.0,3.0,0.0,0.0,832.0,832.0,3,1,1.0,0,4,1,3,6,7,0,0.0,1.0,1.0,1.0,384.0,3.0,3.0,1,0,204,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0
436,2601,189000,0,51.0,9842,0,0,0,5,6,1921,1998,0,0.0,3,3,3.0,2.0,0.0,0.0,612.0,612.0,5,1,0.0,0,4,1,3,8,7,0,0.0,1.0,2.0,2.0,621.0,3.0,3.0,1,183,0,301,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,0,1
437,2138,106000,1,90.0,8100,0,0,0,5,5,1898,1965,1,0.0,3,3,3.0,3.0,0.0,0.0,849.0,849.0,3,0,1.0,0,2,3,3,11,7,0,0.0,1.0,1.0,2.0,360.0,2.0,1.0,0,40,156,0,0,0,0,3.0,2.0,0,0,1,0,0,0,1,0,0,1,0
438,2786,372500,0,105.0,11025,0,0,0,9,5,1993,1994,1,568.0,4,3,4.0,3.0,520.0,0.0,1328.0,1848.0,5,1,0.0,0,4,1,4,10,7,1,5.0,2.0,3.0,2.0,636.0,3.0,3.0,1,294,49,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
439,1632,173000,0,70.0,10457,1,0,1,5,7,1969,1969,0,178.0,4,5,3.0,3.0,496.0,288.0,0.0,784.0,5,1,0.0,0,4,1,3,7,7,1,3.0,2.0,2.0,2.0,898.0,3.0,3.0,1,0,173,368,0,0,0,3.0,1.5,0,0,1,0,0,0,0,0,0,0,0
440,1232,162500,0,0.0,11120,1,0,0,6,6,1984,1984,0,0.0,3,3,4.0,3.0,660.0,0.0,572.0,1232.0,3,1,0.0,0,3,1,3,6,7,0,0.0,2.0,1.0,2.0,516.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,1,0,1,0
441,1500,190000,0,63.0,8487,0,0,0,7,5,2004,2004,0,210.0,4,3,4.0,3.0,20.0,0.0,1480.0,1500.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,2.0,2.0,570.0,3.0,3.0,1,192,36,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,1,1,0
442,864,129000,0,60.0,7200,0,0,0,5,8,1950,2002,0,0.0,3,3,3.0,3.0,398.0,149.0,317.0,864.0,4,1,0.0,0,3,1,4,5,7,0,0.0,1.0,2.0,2.0,720.0,3.0,3.0,1,194,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
443,1152,137500,0,102.0,9373,1,0,0,5,6,1953,1953,0,84.0,3,3,3.0,3.0,500.0,196.0,456.0,1152.0,3,1,0.0,0,3,1,3,6,7,0,0.0,1.0,1.0,2.0,636.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,1,0,0,0,0
444,1350,146000,0,75.0,9375,0,0,0,4,5,1954,1954,0,0.0,3,4,3.0,3.0,799.0,0.0,168.0,967.0,5,1,0.0,0,3,1,3,6,7,1,4.0,2.0,2.0,2.0,504.0,3.0,3.0,1,237,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,1,0,0,0,0
445,1334,164500,0,78.0,10140,0,0,0,7,6,1967,1967,1,264.0,3,3,3.0,3.0,553.0,68.0,713.0,1334.0,4,1,0.0,0,3,1,3,7,7,0,0.0,2.0,2.0,2.0,477.0,3.0,3.0,1,0,20,35,0,264,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0
446,1593,178000,0,0.0,9636,1,0,0,6,5,1992,1993,0,0.0,3,3,4.0,3.0,0.0,0.0,808.0,808.0,4,1,0.0,0,3,1,3,7,7,1,3.0,1.0,2.0,2.0,389.0,3.0,3.0,1,342,40,0,0,0,0,3.0,2.5,0,0,1,0,0,0,1,0,0,1,0
447,2214,268500,0,67.0,10566,1,0,0,8,5,1999,1999,0,261.0,4,3,4.0,3.0,920.0,0.0,170.0,1090.0,5,1,0.0,0,3,1,4,8,7,1,3.0,2.0,3.0,3.0,646.0,3.0,3.0,1,197,80,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
448,2200,382500,0,117.0,15262,1,0,0,8,5,2003,2004,1,470.0,4,3,5.0,3.0,1557.0,0.0,643.0,2200.0,5,1,0.0,0,3,1,5,8,7,1,4.0,2.0,3.0,3.0,685.0,3.0,3.0,1,208,55,0,0,0,0,0.0,3.5,0,0,0,0,0,0,1,0,0,1,0
449,1040,124000,0,60.0,8430,0,1,1,5,5,1978,1978,0,136.0,3,3,4.0,3.0,616.0,0.0,424.0,1040.0,3,1,0.0,0,3,1,3,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
450,1253,176000,0,63.0,7875,0,0,0,7,5,1995,1996,0,38.0,3,3,4.0,4.0,0.0,0.0,1237.0,1237.0,4,1,0.0,0,3,1,3,6,7,1,3.0,2.0,3.0,2.0,402.0,3.0,3.0,1,220,21,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
451,1030,116000,1,21.0,1890,0,0,0,6,7,1972,1972,0,380.0,3,3,3.0,3.0,282.0,0.0,212.0,494.0,5,1,0.0,0,3,1,3,6,7,0,0.0,1.0,1.0,1.0,264.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.5,0,0,0,1,0,0,0,0,0,0,0
452,1618,252000,0,110.0,16163,0,0,0,8,5,2004,2004,0,232.0,4,3,4.0,3.0,0.0,0.0,1618.0,1618.0,5,1,0.0,0,2,1,4,6,7,1,4.0,2.0,3.0,3.0,880.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,1,0
453,2291,230000,0,66.0,8738,1,0,0,7,5,1999,1999,0,302.0,4,3,4.0,3.0,0.0,0.0,975.0,975.0,5,1,0.0,0,4,1,4,8,7,1,3.0,1.0,3.0,2.0,429.0,3.0,3.0,1,192,0,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
454,1278,127500,0,60.0,7200,0,0,0,6,5,1954,1954,0,0.0,3,3,3.0,3.0,673.0,0.0,181.0,854.0,2,1,1.0,0,4,1,3,6,7,0,0.0,2.0,1.0,1.0,240.0,3.0,3.0,1,0,0,0,0,0,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0
455,1244,150000,0,90.0,11988,1,0,0,6,6,1957,1957,0,0.0,3,3,3.0,3.0,777.0,0.0,467.0,1244.0,5,1,1.0,0,3,1,3,6,7,2,4.0,2.0,1.0,1.0,336.0,3.0,3.0,1,0,40,0,0,0,0,0.0,1.5,0,0,0,0,0,0,1,0,0,0,0
456,2495,184000,1,60.0,10800,0,0,0,7,7,1890,1999,0,0.0,3,3,3.0,3.0,0.0,0.0,1313.0,1313.0,4,1,0.0,0,5,1,3,10,7,1,4.0,1.0,1.0,2.0,342.0,3.0,2.0,1,0,299,0,0,0,0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1
457,864,105000,0,70.0,7000,0,0,0,5,6,1962,1962,0,0.0,3,3,3.0,3.0,468.0,0.0,396.0,864.0,4,1,0.0,0,3,1,3,5,7,0,0.0,2.0,1.0,1.0,336.0,3.0,3.0,1,0,0,0,0,0,0,2.0,1.5,0,0,0,0,0,0,0,0,0,0,0
458,1268,143500,0,0.0,9286,1,0,1,5,7,1977,1989,0,0.0,3,3,4.0,4.0,196.0,0.0,1072.0,1268.0,3,1,0.0,0,3,1,4,5,7,0,0.0,1.0,1.0,1.0,252.0,3.0,3.0,1,173,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,0,1,0,0,0
459,764,73000,1,30.0,5232,1,1,0,5,5,1925,2004,0,0.0,3,3,2.0,3.0,0.0,0.0,680.0,680.0,4,0,1.0,0,2,1,3,4,7,0,0.0,1.0,1.0,2.0,504.0,3.0,3.0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1
460,1306,130000,1,90.0,15660,0,0,0,5,8,1910,2003,0,0.0,3,4,3.0,3.0,0.0,0.0,240.0,240.0,3,1,0.0,0,3,1,4,6,7,0,0.0,1.0,1.0,2.0,472.0,2.0,3.0,0,0,0,0,0,0,0,3.0,1.5,1,0,0,0,0,0,0,0,0,0,0
461,1978,176000,0,0.0,9900,0,0,0,7,5,1968,1968,0,342.0,3,3,3.0,3.0,552.0,0.0,280.0,832.0,4,1,0.0,0,4,1,3,9,7,1,4.0,2.0,2.0,2.0,486.0,3.0,3.0,1,0,43,0,0,0,0,4.0,2.5,0,0,1,0,0,0,0,0,0,0,0
462,1040,145000,0,84.0,7476,0,0,0,5,7,1968,1968,0,0.0,3,3,3.0,3.0,812.0,0.0,228.0,1040.0,3,1,0.0,0,3,1,3,5,7,0,0.0,1.0,3.0,2.0,686.0,3.0,3.0,1,188,0,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,0,0
463,1242,175500,0,80.0,9600,0,0,0,7,6,1973,1973,1,320.0,3,3,3.0,3.0,916.0,0.0,326.0,1242.0,2,1,0.0,0,3,1,3,6,7,1,3.0,2.0,1.0,2.0,528.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0
464,1512,168500,1,0.0,2117,0,0,0,6,5,2000,2000,0,513.0,4,3,4.0,3.0,420.0,0.0,336.0,756.0,5,1,0.0,0,2,1,4,4,7,1,3.0,1.0,1.0,2.0,440.0,3.0,3.0,1,0,32,0,0,0,0,0.0,2.5,0,0,0,1,0,0,0,0,0,1,0
465,1595,140000,0,60.0,8400,0,1,0,6,5,1940,2000,0,0.0,3,3,3.0,3.0,388.0,0.0,552.0,940.0,5,1,0.0,0,2,1,3,6,7,2,4.0,2.0,1.0,1.0,240.0,3.0,3.0,1,0,0,108,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0
466,1792,374000,0,72.0,11846,1,1,0,9,5,2003,2004,1,562.0,4,3,5.0,3.0,1567.0,0.0,225.0,1792.0,5,1,0.0,0,2,1,5,6,7,1,4.0,2.0,3.0,3.0,874.0,3.0,3.0,1,206,49,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
467,1479,184000,0,0.0,7472,1,0,0,7,9,1972,2004,0,138.0,3,3,3.0,3.0,626.0,0.0,99.0,725.0,4,1,0.0,0,4,1,4,7,7,0,0.0,2.0,3.0,2.0,484.0,3.0,3.0,1,0,32,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,1,0,0,0
468,1554,209500,0,34.0,4590,0,0,0,8,5,2006,2006,0,108.0,4,3,4.0,4.0,24.0,0.0,1530.0,1554.0,5,1,0.0,0,2,1,4,6,7,1,4.0,2.0,2.0,2.0,627.0,3.0,3.0,1,156,73,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
469,1143,136000,0,0.0,8050,1,0,0,5,5,1959,1959,1,150.0,3,3,3.0,3.0,856.0,162.0,125.0,1143.0,3,1,0.0,0,3,1,3,6,7,0,0.0,2.0,2.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0
470,1544,138000,0,60.0,14190,0,0,0,4,7,1890,2006,0,0.0,4,4,2.0,3.0,0.0,0.0,925.0,925.0,4,1,0.0,0,3,1,3,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,231,0,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0
471,1456,189000,0,63.0,8199,0,0,0,7,5,2005,2005,0,0.0,4,3,4.0,3.0,648.0,0.0,80.0,728.0,5,1,0.0,0,3,1,4,7,7,1,4.0,2.0,3.0,2.0,410.0,3.0,3.0,1,36,18,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
472,1602,293200,0,85.0,10200,0,0,0,8,5,2007,2007,0,180.0,4,3,4.0,3.0,1478.0,0.0,100.0,1578.0,5,1,0.0,0,3,1,4,7,7,1,4.0,2.0,2.0,3.0,810.0,3.0,3.0,1,0,48,0,0,195,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
473,1152,180500,0,0.0,14112,1,0,0,5,7,1964,1964,1,86.0,3,3,3.0,3.0,1014.0,0.0,138.0,1152.0,3,1,0.0,0,3,1,3,6,7,1,4.0,2.0,2.0,2.0,484.0,3.0,3.0,1,227,0,0,0,0,0,0.0,2.0,0,0,0,0,0,1,1,0,0,1,0
474,1378,214000,1,45.0,4379,1,0,0,8,5,2004,2004,0,0.0,4,3,4.0,3.0,851.0,0.0,527.0,1378.0,5,1,0.0,0,2,1,4,6,7,1,4.0,2.0,3.0,2.0,540.0,3.0,3.0,1,160,56,0,0,0,0,0.0,3.0,0,1,0,0,0,0,0,0,1,1,0
475,1829,237000,0,44.0,9548,1,0,0,7,6,2003,2003,0,223.0,4,3,4.0,3.0,483.0,0.0,458.0,941.0,5,1,0.0,0,3,1,4,7,7,1,3.0,2.0,2.0,2.0,613.0,3.0,3.0,1,192,39,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,1,0,1,0
476,1869,124900,1,98.0,8820,0,0,0,5,6,1890,1996,1,0.0,3,3,3.0,3.0,1088.0,0.0,0.0,1088.0,3,1,0.0,120,2,1,3,7,7,0,0.0,1.0,1.0,2.0,456.0,3.0,3.0,1,48,0,244,0,0,0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1
477,1632,173000,0,0.0,9130,0,0,0,6,8,1966,2000,1,252.0,3,3,3.0,3.0,400.0,64.0,336.0,800.0,4,1,0.0,0,4,1,4,7,7,0,0.0,2.0,1.0,2.0,484.0,3.0,3.0,1,0,40,0,0,0,0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0
478,1488,260000,1,25.0,4835,1,0,0,7,5,2004,2005,0,0.0,4,3,5.0,3.0,1298.0,0.0,190.0,1488.0,5,1,0.0,0,2,1,4,6,7,1,4.0,2.0,3.0,2.0,506.0,3.0,3.0,1,168,50,0,0,0,0,0.0,3.0,0,1,0,0,0,0,0,1,0,1,0
479,1337,185000,0,65.0,8450,0,0,0,7,5,2003,2003,0,0.0,4,3,4.0,3.0,699.0,0.0,638.0,1337.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,2.0,2.0,531.0,3.0,3.0,1,0,39,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
480,1479,161000,0,68.0,10544,1,0,1,5,5,1969,1969,0,0.0,3,3,3.0,3.0,476.0,0.0,388.0,864.0,3,1,0.0,0,5,1,3,8,7,0,0.0,2.0,3.0,1.0,275.0,3.0,3.0,1,287,0,280,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0
481,988,94900,1,21.0,1596,0,0,0,4,6,1973,1973,0,0.0,3,3,4.0,3.0,437.0,0.0,25.0,462.0,3,1,0.0,0,1,1,3,4,7,1,1.0,1.0,2.0,1.0,297.0,3.0,3.0,1,0,101,0,120,0,0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0
482,2196,271900,0,90.0,14684,1,0,0,7,7,1990,1991,1,234.0,4,3,4.0,3.0,485.0,177.0,1496.0,2158.0,4,1,0.0,0,3,1,4,7,7,1,3.0,2.0,2.0,3.0,701.0,3.0,3.0,1,84,70,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0
483,2134,214500,0,0.0,11888,1,1,0,6,6,1916,1994,0,0.0,3,3,3.0,3.0,0.0,0.0,844.0,844.0,4,0,1.0,0,5,1,4,10,7,0,0.0,1.0,1.0,2.0,441.0,3.0,3.0,1,0,60,268,0,0,0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1
484,1646,300000,1,44.0,3842,1,1,1,8,5,2004,2005,1,186.0,4,3,5.0,3.0,1564.0,0.0,30.0,1594.0,5,1,0.0,0,2,1,4,5,7,1,4.0,2.0,3.0,2.0,525.0,3.0,3.0,1,128,53,0,0,155,0,0.0,3.5,0,1,0,0,0,0,0,0,0,1,0
485,1593,193000,0,62.0,7415,1,0,0,6,5,2004,2004,0,0.0,3,3,3.0,3.0,759.0,0.0,80.0,839.0,5,1,0.0,0,3,1,3,8,7,1,3.0,2.0,3.0,2.0,398.0,3.0,3.0,1,100,75,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
486,2167,294000,0,0.0,17542,1,0,0,7,7,1974,2003,0,0.0,4,3,3.0,3.0,125.0,1031.0,36.0,1192.0,3,1,0.0,0,3,1,4,9,7,2,4.0,2.0,2.0,2.0,518.0,3.0,3.0,1,220,47,0,0,0,0,3.0,3.5,0,0,1,0,0,0,0,0,0,0,0
487,1548,225000,1,0.0,3072,0,0,0,7,5,2004,2004,1,18.0,4,3,4.0,3.0,1059.0,0.0,306.0,1365.0,5,1,0.0,0,2,1,4,7,7,1,3.0,2.0,3.0,2.0,388.0,3.0,3.0,1,143,20,0,0,0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0
488,1308,146900,0,75.0,9743,0,0,0,5,6,1969,1969,0,0.0,3,3,3.0,2.0,280.0,0.0,440.0,720.0,4,1,0.0,0,3,1,3,7,7,0,0.0,1.0,1.0,2.0,484.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.5,0,0,1,0,0,0,0,0,0,0,0
489,907,130000,0,39.0,16300,1,0,0,5,4,1977,1977,0,0.0,3,3,4.0,3.0,60.0,417.0,399.0,876.0,3,1,0.0,0,3,1,3,5,7,0,0.0,2.0,2.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,3.0,2.0,0,0,0,0,0,0,0,1,0,0,0
490,2156,262500,0,0.0,20781,1,0,0,7,7,1968,2003,1,0.0,3,3,3.0,3.0,297.0,68.0,1203.0,1568.0,3,1,0.0,0,3,1,3,9,7,1,4.0,2.0,2.0,2.0,508.0,4.0,3.0,1,0,80,0,290,0,0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0
491,1567,256000,0,80.0,14695,1,0,0,6,8,1966,2008,0,210.0,3,4,3.0,3.0,1387.0,0.0,175.0,1562.0,4,1,0.0,0,2,1,4,5,7,2,4.0,2.0,1.0,2.0,542.0,3.0,3.0,1,0,110,0,0,342,0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
492,1287,162000,0,0.0,9830,1,0,0,5,7,1959,2006,0,0.0,3,4,3.0,3.0,72.0,258.0,733.0,1063.0,5,1,0.0,0,3,1,4,7,7,1,4.0,1.0,3.0,2.0,576.0,3.0,3.0,1,364,17,0,0,182,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0
493,1488,167000,0,0.0,10368,1,0,0,6,6,1964,1964,1,112.0,3,3,3.0,3.0,260.0,748.0,0.0,1008.0,5,1,0.0,0,3,1,3,7,7,1,4.0,2.0,3.0,2.0,430.0,3.0,3.0,1,154,60,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,1,0,0,0
494,1708,130000,1,32.0,3363,0,0,0,7,5,2004,2004,0,117.0,4,3,4.0,3.0,0.0,0.0,976.0,976.0,5,1,0.0,0,3,1,4,7,3,0,0.0,1.0,1.0,2.0,380.0,3.0,3.0,1,0,40,0,0,0,0,0.0,2.0,0,0,0,1,0,0,0,0,0,1,0
495,1337,155000,1,33.0,4113,1,0,0,6,5,2001,2001,0,0.0,4,3,4.0,3.0,0.0,0.0,1337.0,1337.0,5,1,0.0,0,2,1,4,5,7,1,3.0,2.0,3.0,2.0,511.0,3.0,3.0,1,136,68,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
496,2285,248000,0,0.0,11000,0,0,0,8,5,2000,2000,0,72.0,4,3,4.0,3.0,0.0,0.0,969.0,969.0,5,1,0.0,0,4,1,4,8,7,1,3.0,1.0,3.0,3.0,648.0,3.0,3.0,1,0,56,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,1,1,0
497,1494,215000,0,0.0,16196,1,1,0,7,5,1998,1998,0,0.0,4,3,4.0,3.0,1443.0,0.0,39.0,1482.0,5,1,0.0,0,3,1,4,5,7,1,2.0,2.0,2.0,2.0,514.0,3.0,3.0,1,402,25,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
498,2787,269500,0,0.0,7976,0,0,0,7,5,2000,2000,1,23.0,3,3,5.0,3.0,820.0,0.0,348.0,1168.0,5,1,0.0,0,6,2,3,8,7,2,3.0,1.0,3.0,4.0,820.0,3.0,3.0,1,312,0,0,0,0,0,0.0,7.0,0,0,0,0,1,0,0,0,0,1,0
499,1759,233500,0,0.0,16698,1,1,1,7,5,1992,1993,0,0.0,4,3,4.0,3.0,800.0,0.0,649.0,1449.0,4,1,0.0,0,3,1,4,7,7,1,3.0,2.0,1.0,2.0,525.0,3.0,3.0,1,150,193,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,1,0,1,0
500,1718,185000,0,74.0,10141,1,0,0,7,5,1998,1998,0,40.0,3,3,4.0,3.0,0.0,0.0,832.0,832.0,4,1,0.0,0,3,1,3,7,7,1,3.0,2.0,3.0,2.0,427.0,3.0,3.0,1,0,94,0,0,291,0,0.0,2.5,0,0,1,0,0,0,1,0,0,1,0
501,864,141000,0,140.0,19138,0,0,0,4,5,1951,1951,0,0.0,3,3,3.0,3.0,120.0,0.0,744.0,864.0,5,1,0.0,0,2,1,3,4,7,0,0.0,1.0,1.0,2.0,400.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0
502,1282,174000,0,42.0,10385,1,0,0,6,6,1978,1978,0,123.0,3,3,3.0,4.0,595.0,400.0,0.0,995.0,3,1,0.0,0,3,1,3,6,7,0,0.0,1.0,1.0,3.0,672.0,2.0,3.0,1,386,0,0,0,0,0,0.0,2.5,0,0,0,0,0,1,0,1,0,0,0
503,992,145000,0,68.0,10265,1,0,0,5,7,1967,2005,0,0.0,3,2,3.0,3.0,758.0,0.0,234.0,992.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,2.0,1.0,294.0,3.0,3.0,1,204,0,0,0,0,0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0
504,1478,210000,0,0.0,9928,1,0,0,7,5,1991,1992,0,0.0,3,3,4.0,3.0,1239.0,0.0,215.0,1454.0,3,1,0.0,0,3,1,3,6,7,1,3.0,2.0,1.0,2.0,506.0,3.0,3.0,1,114,22,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,1,0,1,0
505,848,133000,1,37.0,4435,0,0,0,6,5,2003,2003,0,170.0,4,3,4.0,3.0,717.0,0.0,131.0,848.0,5,1,0.0,0,1,1,4,4,7,0,0.0,2.0,3.0,2.0,420.0,3.0,3.0,1,140,0,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
506,1100,145000,0,95.0,13015,0,0,0,5,6,1996,1996,0,0.0,3,4,4.0,3.0,0.0,0.0,1100.0,1100.0,5,1,0.0,0,3,1,3,5,7,0,0.0,2.0,2.0,2.0,462.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,1,0,0,1,0
507,1709,134000,1,24.0,2522,0,0,0,7,5,2004,2004,0,50.0,4,3,4.0,3.0,0.0,0.0,970.0,970.0,5,1,0.0,0,3,1,4,7,3,0,0.0,1.0,1.0,2.0,380.0,3.0,3.0,1,0,40,0,0,0,0,0.0,2.0,0,0,0,1,0,0,0,0,0,1,0
508,1914,279000,0,0.0,13215,1,0,0,8,5,2004,2004,0,112.0,4,3,4.0,3.0,994.0,0.0,426.0,1420.0,5,1,0.0,0,3,1,4,9,7,1,3.0,1.0,2.0,3.0,746.0,3.0,3.0,1,168,127,0,0,0,0,0.0,3.5,0,0,1,0,0,0,1,0,0,1,0
509,936,129000,0,74.0,5868,0,0,0,5,7,1956,2000,0,0.0,3,3,3.0,3.0,248.0,240.0,448.0,936.0,5,1,0.0,0,2,1,3,4,7,0,0.0,2.0,3.0,1.0,308.0,3.0,3.0,1,0,0,80,0,160,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
510,950,130000,0,0.0,12774,0,0,1,5,5,1953,1953,1,0.0,3,3,3.0,3.0,624.0,128.0,232.0,984.0,3,0,0.0,0,2,1,3,5,7,0,0.0,1.0,1.0,2.0,400.0,3.0,3.0,1,0,32,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0
511,1600,256300,0,110.0,14230,0,0,0,8,5,2007,2007,0,640.0,4,3,4.0,3.0,0.0,0.0,1566.0,1566.0,5,1,0.0,0,3,1,4,7,7,1,4.0,2.0,2.0,3.0,890.0,3.0,3.0,1,0,56,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,1,0
